id,name,num_users,total_cmt,positive,negative,neutral,average_completion_rate,number of resources,rank_binned,course_classification
C_1910442,"""fighting the epidemic"" special online public welfare lecture - xi'an jiaotong university",1,NaN,NaN,NaN,NaN,NaN,10,5,NaN
C_1910480,"""tutor forum"" special online public welfare lecture - university of electronic science and technology of china",1,NaN,NaN,NaN,NaN,NaN,2,7,NaN
C_1910480,"""tutor forum"" special online public welfare lecture - university of electronic science and technology of china",1,NaN,NaN,NaN,NaN,NaN,2,7,NaN
C_1910482,"""tutor forum"" special online public welfare lecture - northeast normal university",1,NaN,NaN,NaN,NaN,NaN,2,9,NaN
C_1910482,"""tutor forum"" special online public welfare lecture - northeast normal university",1,NaN,NaN,NaN,NaN,NaN,2,9,NaN
C_1910453,"""fighting the epidemic"" special online public welfare lecture—tongji university",1,NaN,NaN,NaN,NaN,NaN,1,5,NaN
C_1910478,"""tutor forum"" special online public welfare lecture - hohai university",1,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN
C_1910413,"""tutor forum"" special online public welfare lecture - china agricultural university",1,NaN,NaN,NaN,NaN,NaN,1,7,NaN
C_1910468,"""tutor forum"" special online public welfare lecture - huazhong university of science and technology",1,NaN,NaN,NaN,NaN,NaN,1,4,NaN
C_1910419,"""tutor forum"" special online public welfare lecture - zhejiang university",1,NaN,NaN,NaN,NaN,NaN,1,2,NaN
C_1910458,"""tutor forum"" special online public welfare lecture - jiangsu normal university",1,NaN,NaN,NaN,NaN,NaN,1,7,NaN
C_1910425,"""tutor forum"" special online public welfare lecture - yangzhou university",1,NaN,NaN,NaN,NaN,NaN,1,9,NaN
C_1910452,"""tutor forum"" special online public welfare lecture - kunming university of science and technology",1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1910434,"""tutor forum"" special online public welfare lecture - southwest petroleum university",1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1910447,"""tutor forum"" special online public welfare lecture - wuhan university",2,NaN,NaN,NaN,NaN,NaN,1,4,NaN
C_1912002,multivariate statistical analysis,221,NaN,NaN,NaN,NaN,NaN,71,9,NaN
C_1912002,multivariate statistical analysis,221,NaN,NaN,NaN,NaN,NaN,71,9,NaN
C_1912003,music appreciation,4957,7.0,6.0,0.0,1.0,NaN,64,NaN,NaN
C_1912004,mathematical analysis i,1001,22.0,4.0,2.0,16.0,0.7562759607577726,109,9,Satisfied
C_1912004,mathematical analysis i,1001,22.0,4.0,2.0,16.0,0.7562759607577726,109,9,Satisfied
C_1912005,medicinal botany,250,NaN,NaN,NaN,NaN,NaN,168,NaN,NaN
C_1912006,introduction and improvement of table tennis,1406,33.0,24.0,0.0,9.0,0.7617252083505074,68,NaN,NaN
C_1912007,epidemic prevention and control highlights china’s responsibility as a major country,1729,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN
C_1912009,institutional comparison and cultural logic of chinese and western anti-epidemic models,103,1.0,0.0,0.0,1.0,NaN,2,NaN,NaN
C_1912010,looking at a community with a shared future for mankind from the perspective of the covid-19 epidemic,91,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN
C_1912011,fluid inclusion geology,198,NaN,NaN,NaN,NaN,NaN,31,NaN,NaN
C_1912013,management consulting,19,NaN,NaN,NaN,NaN,NaN,48,9,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,6,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912014,methodology of scientific research,78,NaN,NaN,NaN,NaN,NaN,113,4,NaN
C_1912016,soil mechanics,333,4.0,3.0,0.0,1.0,0.6394158407059565,37,NaN,NaN
C_1912017,csharp programming (international version),1,NaN,NaN,NaN,NaN,NaN,121,7,NaN
C_1912017,csharp programming (international version),1,NaN,NaN,NaN,NaN,NaN,121,7,NaN
C_1912017,csharp programming (international version),1,NaN,NaN,NaN,NaN,NaN,121,7,NaN
C_1912018,introducing marine engineering,23,NaN,NaN,NaN,NaN,NaN,85,NaN,NaN
C_1912019,cnc programming,120,NaN,NaN,NaN,NaN,NaN,58,NaN,NaN
C_1912020,humanistic mathematics,5,NaN,NaN,NaN,NaN,NaN,35,9,NaN
C_1912020,humanistic mathematics,5,NaN,NaN,NaN,NaN,NaN,35,9,NaN
C_1912020,humanistic mathematics,5,NaN,NaN,NaN,NaN,NaN,35,9,NaN
C_1912020,humanistic mathematics,5,NaN,NaN,NaN,NaN,NaN,35,9,NaN
C_1912188,21 postgraduate entrance examination politics 80 points preparation plan,468,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN
C_1912477,21 postgraduate entrance examination politics 1000 questions study class,10,NaN,NaN,NaN,NaN,NaN,95,NaN,NaN
C_1903985,"corporate mergers, acquisitions and restructuring",19649,301.0,59.0,43.0,199.0,0.6648274764668878,73,1,Very satisfied
C_1903985,"corporate mergers, acquisitions and restructuring",19649,301.0,59.0,43.0,199.0,0.6648274764668878,73,1,Very satisfied
C_1903985,"corporate mergers, acquisitions and restructuring",19649,301.0,59.0,43.0,199.0,0.6648274764668878,73,1,Very satisfied
C_1912735,web front-end siege lion,122,NaN,NaN,NaN,NaN,NaN,65,1,NaN
C_1915175,management postgraduate entrance examination lv jiangang’s management comprehensive course,9,NaN,NaN,NaN,NaN,NaN,120,NaN,NaN
C_1916172,management joint entrance examination (postgraduate entrance examination) examination situation analysis and college selection,546,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1916174,management joint entrance examination (postgraduate entrance examination) high score preparation plan,155,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN
C_1916207,peking university business administration (mba) seniors share experience in advance interviews and exam preparation,413,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1916220,central finance and business administration (mba) students share experience in school selection and exam preparation,77,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1918002,southwest master of finance and accounting (mpacc) seniors share their experience in preparation and re-examination,62,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1918004,tianjin university business administration (mba) senior students share their experience in advance interviews and preparation for exams,51,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1918351,gas reservoir engineering,58,1.0,0.0,0.0,1.0,0.7888881305030372,44,NaN,NaN
C_1918353,chinese ceramics,28,NaN,NaN,NaN,NaN,NaN,86,NaN,NaN
C_1918354,fine chemicals production technology,1,NaN,NaN,NaN,NaN,NaN,87,NaN,NaN
C_1918356,traditional chinese medicine,98,NaN,NaN,NaN,NaN,NaN,61,NaN,NaN
C_1918357,percolation  mechanics of oil and gas in porous media,1,NaN,NaN,NaN,NaN,NaN,74,NaN,NaN
C_1918363,the prevention and management of covid-19,2478,6.0,0.0,1.0,5.0,0.865568333666891,34,NaN,NaN
C_682379,advanced big data system,7702,1.0,1.0,0.0,0.0,NaN,72,1,NaN
C_682379,advanced big data system,7702,1.0,1.0,0.0,0.0,NaN,72,1,NaN
C_682379,advanced big data system,7702,1.0,1.0,0.0,0.0,NaN,72,1,NaN
C_682379,advanced big data system,7702,1.0,1.0,0.0,0.0,NaN,72,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696994,living english listening and speaking,181697,4692.0,1025.0,346.0,3321.0,NaN,128,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_696968,living english reading and writing,39824,523.0,90.0,54.0,379.0,NaN,164,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,2,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,9,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924175,tsinghua global summer school 2020（简版）,412,NaN,NaN,NaN,NaN,NaN,12,1,NaN
C_1924403,literature search and paper writing,306,NaN,NaN,NaN,NaN,NaN,80,7,NaN
C_1924709,the road to cyber security gaming,259,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_1924714,21 postgraduate entrance exam mathematics system class fall and winter (mathematics i and iii),2,NaN,NaN,NaN,NaN,NaN,88,NaN,NaN
C_1924736,21 postgraduate entrance exam mathematics system class fall and winter (mathematics 2),1,NaN,NaN,NaN,NaN,NaN,61,NaN,NaN
C_1925117,blue blood jingying-business talent training camp: pre-training ability assessment and diagnosis,94,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN
C_2290902,able to read and understand reports,57,NaN,NaN,NaN,NaN,NaN,25,1,NaN
C_2224832,the strategy is determined,73,2.0,0.0,0.0,2.0,0.7817982456140351,18,NaN,NaN
C_2009086,understand the market,114,4.0,0.0,1.0,3.0,0.802889384920635,21,NaN,NaN
C_2339621,able to build an organization,25,NaN,NaN,NaN,NaN,NaN,12,NaN,NaN
C_1925887,web front-end development,181,NaN,NaN,NaN,NaN,NaN,64,NaN,NaN
C_1925892,fashion buyer training camp,204,1.0,0.0,0.0,1.0,NaN,43,NaN,NaN
C_1925894,blue earth,240,2.0,0.0,1.0,1.0,0.5193995859213251,67,NaN,NaN
C_1925896,layout design,221,1.0,0.0,0.0,1.0,0.6861468750637922,60,NaN,NaN
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925897,pesticides,6960,41.0,24.0,1.0,16.0,0.7012008499047327,96,7,Neutral
C_1925898,advanced algebra i,848,5.0,2.0,1.0,2.0,0.6112846510092124,74,9,Neutral
C_1925898,advanced algebra i,848,5.0,2.0,1.0,2.0,0.6112846510092124,74,9,Neutral
C_1925901,chinese language,76,NaN,NaN,NaN,NaN,NaN,103,NaN,NaN
C_1925903,mathematical analysis ii,246,NaN,NaN,NaN,NaN,NaN,87,9,NaN
C_1925903,mathematical analysis ii,246,NaN,NaN,NaN,NaN,NaN,87,9,NaN
C_1925905,microbiology,219,NaN,NaN,NaN,NaN,NaN,108,NaN,NaN
C_1925906,methods & writing of scientific research for environment specialty,120,4.0,2.0,0.0,2.0,0.0,35,4,Very dissatisfied
C_1925908,traditional chinese medicine · acupuncture and moxibustion,49,NaN,NaN,NaN,NaN,NaN,55,NaN,NaN
C_1925909,chinese literature,27,NaN,NaN,NaN,NaN,NaN,101,NaN,NaN
C_1925910,surgery,142,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN
C_1925911,creative writing,23,NaN,NaN,NaN,NaN,NaN,54,NaN,NaN
C_1925912,petrophysics,79,429.0,251.0,9.0,169.0,0.0,125,NaN,NaN
C_1925913,entrepreneur growth plan,13,NaN,NaN,NaN,NaN,NaN,63,NaN,NaN
C_1925922,regression analysis,144,NaN,NaN,NaN,NaN,NaN,25,9,NaN
C_1925922,regression analysis,144,NaN,NaN,NaN,NaN,NaN,25,9,NaN
C_1928986,computer graphics,201,NaN,NaN,NaN,NaN,NaN,66,NaN,NaN
C_1940647,financial analysis and financial management,156,11.0,0.0,2.0,9.0,NaN,12,1,NaN
C_1940999,level 4 high score passing system class,500,18.0,3.0,3.0,12.0,NaN,73,NaN,NaN
C_1941018,level 6 high score passing system class,198,3.0,0.0,1.0,2.0,NaN,68,NaN,NaN
C_1941101,english scientific literature reading,1096,1.0,1.0,0.0,0.0,NaN,65,5,NaN
C_1941101,english scientific literature reading,1096,1.0,1.0,0.0,0.0,NaN,65,5,NaN
C_1941101,english scientific literature reading,1096,1.0,1.0,0.0,0.0,NaN,65,5,NaN
C_1941101,english scientific literature reading,1096,1.0,1.0,0.0,0.0,NaN,65,5,NaN
C_1864381,practical practice of spatiotemporal big data analysis and mining,157,6.0,1.0,3.0,2.0,NaN,12,1,NaN
C_1864381,practical practice of spatiotemporal big data analysis and mining,157,6.0,1.0,3.0,2.0,NaN,12,1,NaN
C_1864381,practical practice of spatiotemporal big data analysis and mining,157,6.0,1.0,3.0,2.0,NaN,12,1,NaN
C_1864381,practical practice of spatiotemporal big data analysis and mining,157,6.0,1.0,3.0,2.0,NaN,12,1,NaN
C_1944716,a bite of chinese history and culture,25,NaN,NaN,NaN,NaN,NaN,64,7,NaN
C_1944716,a bite of chinese history and culture,25,NaN,NaN,NaN,NaN,NaN,64,7,NaN
